id,puzzle,difficulty
6278,...4..87......7.328.......4.9.......3.....6.12.8..4...96........4..7.52....1.9...,2.7
6279,...2.9.64...........268....4....7.8.......5..93..2.1..3..1...26........3.2697...8,0
6280,84...........3..799.6..5..........16..5649..7.....3...58...........5..42.649....1,1.9
6281,.....6.255.......6.....438....45.2..3...8...7.17..2.....679....13.6..9..2........,1.4
6282,..5.9.36...2.6.......1.4..7....2....4.......9.1.6...838....9.16.5.......9...83...,2.9
6283,..4.....5...54.6271....7......68...39...2....3.2...........9..46..7.......1..6.5.,1.2
6284,2......5....5.1..9.9...8..6..2.7.9...3.....1.....1...8.4.9......8.4.53....3..6...,0
6285,..18.92....7..43..8..3........6....92..4....5.8..5..4..2.......39....41.1..2.8.3.,3.1
6286,..7..5....562..38..3.....6..7.5..9...8.1.......49....734...8..1.........1.9.....6,0
6287,.....9.....5.38..6...176.5.....1.....1...789..2.....4.....523.87.....5..1.8.9....,2.3
6288,...3....73.....82.2....5.1491.........4.8....6..7.4.3...5...96....4....216...2...,2.8
6289,9.3.7.....5.46..3...8.....1..6..49.......6.72...25...4...3.8.......1...3.41....2.,1.9
6290,.3..7...4..98...7......5...4....85......63...6182........4..95..7.3....2....97..1,0
6291,6.84.3....5..6..........2.4..48...31.2..3..4.31......7.....6....9..8......1.....9,0
6292,....5.2.....2.6......3...717.3.9..8.8.64.3....2....9.....1...2......85.9.1..3...6,2
6293,.9...1..6..6...5.47.4...9..52.........7..8.2....1.5...3..6.......8.94....5.....3.,2.5
6294,..4....1....9....2.2.75...37.8.........8..67.5...3......75..3........9.114.6..5..,1.7
6295,4.5.....36.1....42...2..8.......3..5...4..9......176..3.2....8.1....95....7......,1.5
6296,..6.14....2......4....2..8.9..4..1..4.7....62...3..8....2..8..9.54..7..........3.,2.8
6297,.......841..2.9..3......9...7....34854...2.6....7.......2..4....3...7..98......51,2.2
6298,8....3....7.4..8......826..51..26..........2.....3916..85......6....14..3.......8,1.1
6299,4..79...........14.1.6..8.....9....8.34.1.5..8....5.7.9.64.......1.86..9.......5.,2.2
6300,74...6..36....194...........2.6.......9.5.7..3....8..5...173...25......693....1..,1.4
6301,...49....6.....91..........5....8.7397.26.1............6.....8....782.5.12....4..,2.3
6302,..5.........2..87.6.91.......8.4.....6..27..379...3........6...2...8..31.87.3..4.,1.4
6303,.95.74..2...1...5...3..5.98..84...3.2.......6...........9...61...4..7.8..6..8...9,4
6304,1...6.9......9..834.82..17..36..4..7.4..8..5.5...........6..4....2..........38.1.,3.3
6305,7....6..........8..1.....495..98.....7.1.5....89..2..19...68..3.2...7...6..5....2,1.5
6306,.3.2......1.74.5..2.4....834...528..35.9.......6...1....5.7...6.........8....6.7.,0
6307,.....8..4.73.5..8.5..6...2.3.7.6.....1.2..8.....7...5.15.....4...93.........91...,1.4
6308,....857..4.........65.1...99.....8.1..136.....8.9...36..3.....7.1.....2......7.95,0
6309,..35.....4.......5..7.24.3.....9.74.2....6...5..7..3.1.14....9.....5..7....8.....,2.4
6310,.2.....836.4...7...7.2....1...8.5.....81..97.....46.5.....6..1.9...1.3..2.......6,0
6311,...1.9.....5.3.6...2..5.....42.1...6.....8.1.9......5..........5...671..31...298.,1.6
6312,..3...49.9..6.8.578..59..3.63..7...4......9..4...2..1.3...8.1...5.7......2.......,1.4
6313,.....7.1.2...49...5..8......1...6.73..3...5.64..7..2......9.....57..3...928...6..,1.2
6314,.7....4.3.....8...41.23.7....84....97..6....2..6.81.4..24......58............56..,1.7
6315,...243.....2..91...3...6..482.3..9...4......1.16.9........6.7..5.....28..7...5...,3.2
6316,48..2..3..5......67.....9......48.27...7.16.....5......9........25...8.3...65....,4.9
6317,..13.........6.9.8..5.7.......1..69..92.......6...97.....7...82...438.1..3.......,2.1
6318,478...5.....2...9...6.....77........3..4.5......82.41.9....2..4...163...8.7......,0
6319,..951...7.......2.6...4.5.......2....5.....4..9.16....8.7...65..2...39.4.......72,3.3
6320,9..........124.........9.81....1...6.1..6.5.75.4.....225..8.........73..43.65....,1.6
6321,74....3.8.5...2.7..8.3..1............38.5.9....62.18..2....4........8..6.93..7...,1.8
6322,....459...........5.8...3.4..93.2.78.1....5.......7..18.....4..6....8.57.7.12....,0
6323,..743.....2.....56.3...1..4...9......68.2.13........8...1.7.6...7...8...2...15...,1.8
6324,........7..76.9...859..1.3....4...6..6..3.........75.46....28.5.75.9....2......1.,3.9
6325,..5..6...6..7.3.24.9.1...5...2.87.4..7..1......4..2.....8.64..7...9..1..7.......5,1.9
6326,..8.46.1....2...4..59.....78....723....5.......618....6....217..4.......3...5....,1.2
6327,.2..........75..4.3....16.79.....18..8.5.9........35....4..........6.3...5...4.9.,0
6328,3....9.2....5..1.3....1758.4.1......8........6..98..7.1...4...7..7.......38.5....,1.2
6329,.5....8.......492.8......37.34.8...1..562........4.....8..3....41.7...95.....5...,0
6330,7.....54.9...........9....1.....5..7.942.3...5....4...2.....7...5..8.1...38.....2,2.5
6331,....8.....5.4..37...6.....5.7.8....9...6...3.....4571.....1..4.3.1....9...5.6.2..,0
6332,9....4.3....8.......4.5.1......3.5...9......85627....9...2.648.....7.6..71.5.....,1.1
6333,9.........15........4..8.3.2.8..91..7..1..24.1...4.......2.6.7...93.1..8.......5.,1.1
6334,...2...3.9..76........8.......8.4.976......21.81........3148.....6.3...95.8.2....,0
6335,4.6....19...1....5.......8.6....8251..9.....835..........51...3...2....419..4...2,2.6
6336,3.............6592.8..9....6.8.1.9..4.9..8......65.3......3.7....72.1..3.......6.,0
6337,21...8.96.....2....8.7....2.....9.6...63..4..8.4.6.5..5...97...4..........8....7.,2
6338,...56.1.2........77.....49.26........9.1...8.5...8...96.1.4...5...37...8...2.....,1.8
6339,6.4.......5....83....37.1...48.......2.8.93......5......91.6.2............72...58,0
6340,7..8......3..6..9...5..3.8..593...1.2.1...8.4...1....2.2.6...7..9...762.........3,3.8
6341,.....81....5.9...83..1.7...82...6....3.7..4.9.......7..6..7..........285.1.4.....,0
6342,.....97.3.....6...5.....9..62.9......5..741.......5.2.3...2...5.4..3..72.......8.,0
6343,..........8.9..7.......8.6...2.9.......3...56.3.7.2..4.9..3...11...8...2.25.4.93.,1.3
6344,.....79....2.5......91..3.5.8.....4.7..5..8...2..39..6......7.....4.......4.25..9,2.4
6345,....17..8......152..85.4...2..8..546...32..7.9........5..4...9...7...6......3....,1.4
6346,.......26....3...4.69...1..4....7.....62...1.7...4..9..316.5...5.41....9.........,2.5
6347,...9.4...9.8....7.43....2..3.......8...41.62...68.2.49..5......7.....91....3.6...,4.4
6348,..2......5..7..8...4.....9.....5.......2..38.45..91.6....4...1......7...8973....4,2.8
6349,.......71.....86....9.364......629..1....78..6...5..4...6..3....42....9.3...4.76.,2.7
6350,6..824..7.2........1.7...3...8.....6..5...1...9.........637.8.....2..5.......569.,0
6351,.7.....53.....1..42.15..........8.2..36.7........4.7..5........39.....65..4..2.7.,3
6352,..94...314.7..8..9.6.1...5.........3.7.5.........62.9.....3......48....7.8...7.1.,2.7
6353,.9...5..3...21...48.6...1...29....1.7..3...42.....4.6.6.8.4.....3.......2......7.,1.5
6354,.......6......4352....371..48...............4..58.2...96....42...2..5..9..7.93...,0
6355,.6.............8.4.....35...19..5..3.....792..4.6........5....88.2.9.7....4.8..9.,3.7
6356,7..9.......6..8....1.....35.2....4.....1.37.........6..592....3..4.......6.5...92,5.9
6357,1...8...5..5............46..6..7...9.53..1..4.7.25....6...3.......9..8..8.....913,2.8
6358,..5..6...73......59....53..31..9...2.2...891...6....83..9.4..........23..8.6..7..,0
6359,2...6817.......8.......526.934.........1..79.1..........25..4..8.5..7.1..7.3.....,4
6360,9..7...................94358.32.....7..6.....21..4.7.......357..5..21.9...8......,1.9
6361,..43....5..1...37..9...6..4....48..2..6...4.9.8.5...1.1...3.5....7.......4.2....6,2.5
6362,63...4......7.2......3..1.57....1..8..94...5..13.96......12...7.9....5.........9.,0
6363,..24.8...5..9..3...3......2......9311...4...5...7..8...4...2..6.5.6..19.9....5...,2.6
6364,.......4.1....28..78...92....8.3...2.61.4..5..2.9....7..6.95.............53......,2.5
6365,.4........8196...3...2318....68...3..79.....4....2.716.9.............1..5...76..2,2
6366,.7..3.14..4.2....6............9...2.856.....9......8.3.....1.8.2.5..9..7.....35.4,0
6367,.....7.9..6...51....3.6.7.....721.4..12......4....3...5...4..72..9........16....3,3.6
6368,6.31.8.4..54........1...379...4......8..724...4....76....563...2...........2.4.3.,0
6369,.9.36..57.5....4...8...79.6.74..3......5....85..671...............81.6...4...2..3,0
6370,3.9..5...28...63....5..2.1..9..2...5..17..63..6...8......8....4....6.........978.,2.5
6371,5....2..3...1......386..7.5..6.7895.....1......2.....68...2....31......7.......98,0
6372,...6......69...7..5.....3.934.7....6........2.18.4....153..92......37...2..8.....,0
6373,4..8.2.5......32....34...8......5....96..7.3.3..9...4..67.....31..7.........2..98,1.7
6374,8..9.....4...5.2....37..........8..2.9...5317....79.4.....3.....746..9...8....6.5,1.5
6375,...2.93....5...2.7...7..48....913..2.1....7..94...8....2.....3.5.4...8....1..4...,0
6376,.5......4..........813........9..6..7...25.1.5..6..78.9.......84....2.6..7...13.9,0
6377,....5.....856...3..9.....877...6....45......9...1.7.6.17...58.....3..9...........,0
6378,..5.....1.6..2...4..71...32...8.4....189.....9.3.7......94..5...2..3..78......2..,2.4
6379,.5......2...1.8...2.7.5.8.......6.4.4.8...96...9...3.79...3.6.53.....79...2......,0
6380,.4..15..2.....8.4....4..57.2......68..9.7......69..1...3......67.5.........59....,0
6381,.4....9..79.2....12....7.......4...8.....3.2..2..5..4..1............81.6.756.4.9.,0
6382,.3.6...97...........8..96..4..5673.......3...19.2......17..6..5...4.....5...8..2.,0
6383,.............94...15..........87...623...6.7.8.....59......36..4.8.1.9......67.14,0
6384,..18.25..........9..3..4.1...8.7.3....5..32..7..1....43...4....48......7...5.....,3.4
6385,.2.5.....5.4.237..1.8....6...........619...7.87....5.......5..96..1.9.5.2..3.....,1.4
6386,.74....5...197.4..8.2.....6.1.65........8...7..3.....8...29514....4.......5.1.2..,2.1
6387,26....3..7..4.......38.71.....3.....59..4........8.6.738.7...5........3...91...4.,0
6388,....129...4.....8.73..6....6...8...9..8..1...3...7..1.9..6....5........88..74.3.6,2.2
6389,.6.....42..198.....57...91........7...3....5..9..7826..2...4.......2.6.41.....7..,0
6390,.6.....2.9..4......1427..9...2.....55...23..8....8..14.........73.....82..6...7..,1.8
6391,.5.23......3..94..8..41......5...786.......9....84.3..3.1..75......9.6.........37,0
6392,29..7..6..4.....2.8..9.....3..81......4..97...1.5...4..2.7..9....1...6.......2...,2.4
6393,85..3......7..8....42.....1.2.....7.....9.4.2.1.7....5....6.8..47.8...3.5.6.....7,0
6394,....98..5....42...2..5...9.....5.6.8..4......89.....3......64.7..2.1......54.3..6,3.8
6395,..65.72.1..4.1.........3..7.2.....7.8..6..5.3.9..5.68.4..9.6...1.....43...9......,1.9
6396,....1.....1...74...3.6....8.....4...67.2..1..2.1.5........95.8.3...8...9..57.....,0
6397,..8...7.92...1..8...9.36...9.6..15..487.....1...9....4.......57.....31...1...8.96,2.7
6398,.....1.5..34......1.......628..7.....6..5.81..5.4....732......5....48..2.....53.8,0
6399,31....6..........2...28....76.1......3.67..9........3.....24....2...1.5969....3..,2.9
6400,..9.2.71....4....8...95.3.43.16....9....4......8.1........9..47......26.....65..1,4.2
6401,2....5....84.....1.6.3......1.4...6..4....1.2..9.5....437.8.......2..378.....9...,2.6
6402,...79.3.2.2.5......53...1.....1.4.7.4...5.6.9..5..........1798..8..6....6..2..7..,3.7
6403,......9.6.2..8..4....5.1.8..7.9...2.8..3....143...26............1.6..4.934.......,4.9
6404,.85..6..2..9......3..9.26..7.26..1.......48...3..9..2..5............7..44..3.8.61,2
6405,9...1...26....45......739...67.3...4....9....5.34...2......7...8...2..3...1....5.,0
6406,..93...5.4.....87......7.29.....29....8.6......6..1..234.2.........5.3..65..8....,2.6
6407,.....634.4...138......8..2.1....5..29...6....3.68.7...2..631.........7.68....4...,2.2
6408,7...1.....6...2......3.87.5....3...2...4...9.8....6...6......2793..641...1.2.....,3.3
6409,........1.7..9...8.512....3.....23...9.3..47.....165....45.19.....73....2........,2.9
6410,...3.8..2.2.7..358....2.79..8..3...6..9....7..6.985............8...56.3....143...,2.2
6411,9....2.5........36.278.....6....8..3....1....17.....8...8.4..92...3..6....47.....,0
6412,....5...2..3.........1...5.5...41..98...7...672...5.4...4..9.7..9...2..5.......1.,0
6413,........3.82...17..1..4.95.....29.3..5....8943.8......7..3.......46..5.8.....5...,0
6414,.6.57........1.59.8..............1.4..32......1...425..9...2.85........314.9..6..,2.9
6415,3...2...5..6..513.4....9.................87..8574..9.2..8....1.69.2...........64.,0
6416,...6..5.......5..37...4....2....9...95.1...7...6....2...4....811.79.83..5.......9,0
6417,3.916.............84..95.......1.56...6.3..1..9548.2....76......3....4.2...2.....,0
6418,.......2...3..7..9.6.19....41....8.5....4...3.978...1...2.8.......35.6..7........,1.9
6419,.7.8...9.9..........2...564..4..86.3....15..8...76.9..3.......6....2.....86..1..5,2.6
6420,.348...7..81..3..9.....2.6.72.4..5..........8..3..7..2......6..3.......7...526.8.,2.1
6421,..4.7.....1...8.7....2...1.1.....4.7...7..6.59.86......9..4.....63925....8....2..,0
6422,.17.....8.9....4.5.....2.9.6.52...43..84........7......5...92.7......3....4.5.9..,1.5
6423,.53.....9.8...67........2..5.6..4.3.4..8.7.5..2.......6...15.2.8..2..9...........,1.3
6424,8......35..14.67....3.8........4.8...14..2.9..2.1..........5.2.4..7..5........1..,0
6425,...74..3..2...65...7.1..8..........5......4...6..75.2.6...9...4..2..8..131.......,3.3
6426,2...6.5...1..43.......7...48...2..911.26.7....7..9..3.38....1..7.....9...64.....8,0
6427,...7.3........8.3.9...617....5.8.67........546....21.8..2......3.41.7.......2....,3.2
6428,4.13.2.......57.8.8.....9..6..4....53..7....6..8..1..2......1.4..........27....6.,0
6429,.1..4..........6..8.61......6.....2...7.9..18..9351......7.54.64....8......9...75,1
6430,......97..61.2....7............5.8.784..3..5.....6..291..3..4...3...4.9.48..9....,1.5
6431,.37..5.2616.8...3.....3.....2.....57..36....95...4........8.7..2.......4......86.,2.5
6432,...3.6.1........9..65......2.95...6..86.....7....172....2.4.1....1....3....93....,2.1
6433,........5...594....3...1.722....7...........6..1..52....47...8.89...3..46..8..35.,0
6434,.1...29..3.....7.62.......5...6.........85....43......6..1....9..2...8.449.5.6.3.,1.4
6435,518..9..6....52..........7..3..265.49..3...6.2.1....9.49...8........3..7.2.4.....,0
6436,...21..49...4...1.1.4..5.8..72..493..8..7.......8......3.....9.5.......29....75..,0
6437,.85..........9....19.7..2.8...6....52..4..8.7.7...192...8.3.7........53..12.7....,2.2
6438,...9217.....47........63....82.14.....9.....71..8....5..5.....84..15..762......3.,0
6439,...87.9.2...5.4.........31.12...3...5...6..8.......2.4.9..52......6......68.1....,1.2
6440,7.3...1......1...4.8..7.5..4..7.....1....9.87..9.5....8.2....9.9...6.45....5....3,0
6441,.......9.6...8.4....5.2.......397.4.4.........3.6...57.4.832.6.3........57...62..,1.1
6442,..3...81....69......15..2...9..7..4........8..759.........3...6..81....423.......,0
6443,4.7...3.9.6..5.......6..47.6......8...5....3....512.....81......1.4...98.....9...,0
6444,5..2...8498......7..6.....3..31...6...8.........4.3.1........7...56.92..1.234....,0
6445,7..41..52..3.9...48...729...8...5.....4.......9...73..3.1.............1..5.82..4.,1
6446,519...4....4.8..9..3..7.2........6.2..7.15.4.6.1..8...4....2....5......8...9.....,0
6447,..6...72..17...8....58.....4..2....5.....7...7...38.41..3.25.9.6....9..4.9.......,0
6448,...519.....4.3...96........7..1....4.....68...4..921..1......4.....8..63...94.7.8,1.8
6449,........6.8.3.5..2..1.2..98......6....364....29..3....6.7..14...............9.13.,0
6450,35..2.....6...394.2..96......7....9...3.....4....9.1.38..53....1...47..6...2.....,0
6451,..651.....8...3........6.74.....7..5.6.8...13.3....2.8..23.14..7.8.....9.1..9....,2
6452,.1.....6..9..4...2.6...83........4....9.8...6.2617.93.......79..87.9......54..8..,1.8
6453,61.....274.....51......2....2..8..7574...3....682....38.......6....4.......1.9..2,2.3
6454,7.......5.2..3...9.1....3.84......6...56..7.3....8.......2.5.....9..18.6..68.....,1.6
6455,.....7.95....1.7......82..4..6.2..1.71.3..56.........9.........978.4..2.6....3...,2
6456,2..51..8..13........48........9..6....546.....8..5..2..9.....53.72...........296.,1.6
6457,..1....49...9.8..6.3..6..5.8.9....12....4.........7.8........7..2.........6352..1,1.2
6458,.....45..42...5.6....3..9.18.7..2...3..4..8......8...5..6.......9514...3......6.2,2.2
6459,.6..5.....14..3...3....84...3......4...3...659.2.4...3.2......6...2967.8.....1.3.,3.3
6460,7..5.698......4.7.2.8....6.....984......3.....73...89..29..1....5.8..6..........7,1.3
6461,.132.4.....4.9.6.....17.....2.....73..9...58..3.....4...1.6.....5..39....6...8..7,1.2
6462,93...7...8...4..6..7..6.18......38..4.28......9..7.6.4.....2.7.....3.......6..4..,1.8
6463,14.3...6......8.2.8..2........1.......6.8..399.143.2.......5..8.6..249...........,2.1
6464,.8.....1....4.........72.9...1....628..7..1.5.9...5.....73..8..4...9.....391..2..,1.6
6465,........7..54.3......76.1.4.96..5...1.8...3........8....1...6...42.8..1.8..69....,0
6466,.28.3...1....5..635....14...8....6.....38.....6.....7..3187...........8...9.1..5.,0
6467,.612.5.....53..........1.......7..19.4....3..8.3.....6.38.9.4........628..7......,3.2
6468,...24......6.1..85.1..8.........7.9..34..91..6.....8739.85.123...3..............7,0
6469,...1.....74.....3...6.9..4...8...6..........43...162.....6.59..5..43...6.....8..7,2.1
6470,..37......8.3..67.....925..2....9..6.3.57.....15..4......4.....34....29.5.......1,3.8
6471,.....42.6841.9..........18...7.4...9.83.7..........62...4.5.9.....7.3.4.7........,0
6472,93..1...21.......58....5..1.......4..6..3...9.89...2......7.9...57..4.8....8...6.,0
6473,6.84...2.5....893.......4..2.5.6.....4375.6...7....5..46...1..8...2...........17.,1.3
6474,6....47.........9..138..5.........7..813.24......9..5..29.8.1....84........1....2,0
6475,1..7...3.6...8...9........59....4....3....6.....37..1.5...1.72....835.4...8......,2.2
6476,....1..5.9...7......76..8..4.........952..7...625...48...7....3...1...26.19......,3.9
6477,..7...8..8..135....2...6.4.9.3..85.....24.9.......94.6..2.5....5.......8........7,0
6478,.......61..13...2.2..6..3..9....5.3.67....8...3..8...2..........9.4.1...75..26..4,1.7
6479,..4..57...6293.14.........95..6.9..3...5.......9..4....2..........2.7...4...8.57.,0
6480,5...92.3....7.4.6.7.3........9...7.....9....1.3....8....7.563....4.2.....2..1..5.,1.2
6481,.......9.1..46.2...69.3.7..841.....6.........29..1.......5..3.861...2.....7..3...,0
6482,2..4...3........82..3.....9.412.......6.5...7.8....4..37..4.....15..8........751.,0
6483,.5..6.8...2.....498....37..3.6.2...4.95..6..3....4.........8..61..7...5.2...5....,2.5
6484,69..8.4..3..7....1..1..96..9.4.7...6........8.6734.........3...8.2..1.5....8.....,0
6485,....35.6..7.1......9.8...51..9.....6......3.9.2.3..1.8..6.....78...1......34.7...,1.1
6486,......2.51..8.......7.5..1.9..3.....54..28.....8..5..7......6.2..95....16..19..7.,0
6487,..7.........834..94.1..68..78.9...56................91..3.2.......14......5..372.,0
6488,18..6.92.....9..8..7.3...4......5.3.6....8..59...3.4...91........4...86......7...,2.7
6489,6....5.8..976....4..59.2.3.9....46....4..9......5...2........68..2.........758..2,1.2
6490,.58.....46......8......3........173...7.2...8.9.7.6..2.79.6.4.....1..2...2.....93,2.1
6491,..7..6..5......6....3...42.6.27.1...57.6...8.....5.......2...5.2...94.1.8....5..9,1.3
6492,..7..61.536........8.7..3..8...5.9....36.951....2........4..7..1....2..4.3......6,3.3
6493,..6...13..3.4.6...9..2..8....9....7...359..6..4...7.1.....64.....59.........1.9..,2.9
6494,...76..........461.3.......7..5..1...4..9...589...72..9...5...4.....3.9.......736,1.7
6495,2.....6....41.57..5....984.....23.5..3.....8.4...8..6......1....6.3.....9..84...3,0
6496,...9..345..8.4..9..2.5..............38....2...1.8.7.6....2.9.5.17.............6.9,2.4
6497,..8...5.....2.79.........6.4......236.1..4...87..31.....7..5..4.9..........6...38,0
6498,..517..6.1.........49..35..8....2....569..7......5........4.8....263...7.31....4.,1.1
6499,..8.6...59..........5.8326.8.2.9..7.........36.9..152...6178.9.......8..3......5.,2.1
6500,...8.3.19..5.....29.8..54.7...4...6..7..........9..3.58.6...9.4....2....39.......,1.5
6501,.....7.895.....3.73......6.....2...89..4..2...6.....3.69...14....8.65.......4....,0
6502,.12.3..94.7.1.....4.............8.563.5...2......4..8.8...5...7...32......1....2.,1.2
6503,.6...9.....2.7..4.....3...9......9.7.412.....2......3.7....41636...........5.32..,0
6504,14.3..9.5..62.............12...69...95...17...7.5.34..7......86.....8...3......1.,0
6505,..........1..57.4...4..9.61..6...9.........5.297....8...39.6...16..3.2..8...21.9.,1.4
6506,...65.9.......83.7.3.4.........625....7...6...8.3.5.4.46.1.7.....283......8......,1.2
6507,5.89...........6..3.96..57.7......1...5....3...68..9.5..4.8....9...563.....71...4,3.5
6508,..1.9.4.8..6.48.17..4.7.........4......2....115.....3...8.26....42..7..6.......8.,0
6509,...8.5...18....2.....9...7..3...4.....8.3.7...795....6.....6..5...42......2...93.,2.9
6510,.5.3..8.......8..6...64..57.471...6828.9..1.............3.2....8...3...9..2..1.4.,1.2
6511,2..........4..3.7....8.......6...7..4.7...836.3..9..1...53.....8..6.......31.7685,0
6512,......9....73....2...4.7...3...74....61......24.5...3...3.1.79....8.21...8....4..,0
6513,6..4..5...3497....1......96..7...8......6.71....28.6.....1.......6.34.8..1......4,0
6514,....7...68492..7....5.9...8.93..2.7....9.......75..4...2.1..8.3......92..5.......,1
6515,.9..2.37...59.4.....1........9....5..2.3.....4...6.1....2..36.1.3.5.89...........,5.8
6516,....3..25..2.9..8.7.3..8................5.2.817.4.9...2.7...34..3.1.....6.......7,2.5
6517,7...........7.6.9.61.2..........45..28..1.......98..3..9..4.7....68.....8.3.....1,0
6518,.28..5......8.4.9...5.......5..3..1...3.674..7......8...2...6.8...14.3.5.....3...,0
6519,.....7..3..5..9.72.8.....54.29.....55.31......6.3.......2..4..7.....8.1....9..8..,0
6520,.....894.2..6........2.16...39....74.5.7...9.........89...3.4..146..2..5..7....2.,0
6521,....2.....5.8.7.....9..18......7.1..3.8.6.2...92...3....3..4.6..1....5.22.......9,2.5
6522,..81...5........76.5.4...1.892...........1.39.6.8......195.8....43.....76.....2..,0
6523,..6.....857.1..43.......5...........3.2.7.856....287...4..92.....5.8.27....7...8.,1.4
6524,3......161.43.9........8....3..4..2..97.....8...1......25.8.9......2167.......5..,0
6525,6......25.1......6.2.94....4...6...1.....83....7......841...7...3.729............,3.6
6526,53..2...78..4..3...1..5..49.7.3..2......19.......7.....6.5...13.821..4...........,0
6527,....86..4.6847..1.7.........7.......5.9...2.8.4.23..........3.........6131..658..,0
6528,...4.........78...6.53...2..4.72...3..15............6..2.........315...918....3.7,0
6529,.2.9.4......3...6..4...71....48....9.1....5..3.6....1.......68...2576...7.......4,0
6530,...9...7..9..5.3....1...4......8..4..84...9...5....2.....743.1.2....6....435...8.,1.6
6531,2....1..6..5..9.8...86...45...1..........3...41.9..7...92.6..7..5..1.3.....2...5.,0
6532,7......5.6....9.12...8.7.......8.3.69....34......1.....3...6.9..2.7......7.4..5..,0
6533,6....9...1326...4.8...127......9..2..8...7.5...98......1.....7......83.5.....31..,0
6534,5473..9...3..2......6.1..5.4.8.5...275....8......7..9.8..2...7...........9...1..6,3.7
6535,..5..27.1...59.32...8......3.27..4...7...1..6.........4...8....5..2..93...1.6....,1.8
6536,..8...14...1....533...9....9...71.........8.1.2.6.8...7.......62...4..9.....5....,1.6
6537,4.83..6.1.16...........8...........9....5.1.4.7..2...8.9....2175..........4637...,1.3
6538,3...8.6.7.1.7.........3.52.9......65....6...875.31......5...296.....9...1..2.....,0
6539,..73.....5......1....6..859..2.9.........6..88..4..3......23...34.58..21......9..,2.4
6540,.9.....25...........2.19.7....3..8.63..7...9....582..7.1...894.5........4.......3,0
6541,..238.7...7.6.9.....9......6.7...4..1......9.....54.8....97.3...8...3..........62,1
6542,.......6.....4..92.97.6.5...7631..5.38...6...51......9...2.1...1...93...........7,0
6543,..6.3.7.5...51..4.4.....3..3....4.1..19.....3..8....6.5..97...2.6..52....7.......,2
6544,....7...5.39.18..4.2.3...1...5.2..........6.81........6...9..4.....548....38...9.,1
6545,.9..4.6.....7.....7..3.2.8.16..9.5....7..39.......826..8.9....3..5......23.......,2.9
6546,.9...2....8...46........59...64......5..7.3......1..274......5.27..51.4..3.......,0
6547,..1..6...4..8..5.2..2..7..3...7.52......1..........7.6.1..4..9.3..2....5.67...8..,1.3
6548,.92..5.8.8...6....1....9.......36.7.......8...7649.1........734.2.5..6..41......8,2.8
6549,..4...1.91....9.7...5..1...3..9....6..87...3.4....5......8.2.....25..6.7..94..52.,2.3
6550,.1.........4..5..956..8.7.....1.4.634...........73.....7.....1.25..9..48...6.....,0
6551,..96.......635.8.....82..3.1....674...4...9.1.3.....6..........5.....2....35.1...,0
6552,..6.4.5.3349.....1....1..6..1.7......27..6.8.......4....3..16...6.2..........5.7.,2.8
6553,..9.8..5.2.8.........71...6.91.....7......3.474.6....2..3..6.9....5....892.......,0
6554,...1........2....5...69.812685...4...1..27.........3..568...2...2.7.....3.1.8....,0
6555,..476..3...2...1........7.8......6....54.....7.3..92..3...74...4....8....9.62...7,1.8
6556,.842.....7....1...3.64....18.5..7.396.9..8..........7.............8.36..96...521.,0
6557,6.........3.8....27..3.41...5..7.8...6.1....521.....7.4...9..831....2..4....6.2..,0
6558,.....3.6.7..1....4..2.49....7...6.3...5927.4....4......24.....8...6..2...5......9,4.4
6559,....45.1.8..3.7..6.4.....93.1.6.4...57..1.....29....4.....5..3.9.2.6.....8.......,0
6560,....8.9.4...4.5..69.7..2.....4......7.2....8.6.....532.31.....9........5...76....,1.3
6561,...9..1...9..6...7..7...3..5....7.34..21385................32..41...2..9.........,1.1
6562,8....4.62...19.75.5...68..1....15.9..6......7..12.....7....9.....8...5....6.4..2.,1.5
6563,.5..............823..954.....2.1....7....59..59.4.6........386.4............8..21,0
6564,7..5..931..2...7...1....5..4.5..9...3..72..4...98..........3...1.8..7.2.9.....15.,0
6565,..3.6.8..5.....6...714........3..78....746...2..5...3.1.6..3...........8...817...,0
6566,....6......2...734.....1.........9....9....83....176...2..9........84..5.43.....7,0
6567,..6...21......9.7.7..4....9....86..44...1.8........765..21...4...89......7......8,0
6568,..865..3.4.6..3.52..3..........9.....6734..1.......54...5......21.....63....28...,2.3
6569,.93...7...7.46..9...4..2...1.....26...6...5.......1.3793.7........2......1...8...,0
6570,4..7..5.66..........59..2....8.7..6413.....5...4....9..5..6..3....8.1.....1..59..,0
6571,.8....73..3416...25.......41....6......58.1..6..4...8...........5.....4.7...2.9..,0
6572,3...........85.4....86.4....46......1...365..7.......89.74.2..34..9..1.........6.,1
6573,...5..1.823........81.7..3..1...8...4..2.....7..496.2.......6.717..4....9......8.,0
6574,......6.412....9.....98......3.1..7.9.57...8.....4.5..4...9.....6.1...5..92......,2.1
6575,7......3......89.4..91.....34...628...89......5............3.7...5...81.46.......,1.1
6576,.4.28....7..9...2...2.1.7...13...2.9........6.2....53....3..9...6......748...6...,4.3
6577,.59.4.78...7..5..3....9...2.6.......4.5.62........79...81.5........86.2.........5,3.4
6578,1.5..6...........2......46....532.8.......9.4..3.7.1..87.2..59...9..7.......4...7,0
6579,..1.58.6.5....9.27.......841...7.3..3......4..7.9.2.......1....6......9.847......,0
