id,puzzle,difficulty
4138,1..9...356...........4..9....1..7..9...89.5...8.521.....67..4....96.5....5..3...7,0
4139,.7....3642...7......8.4...7.1.......7421..........62..83.....5...15.....5....97..,2.3
4140,....9..87.2....4.....785...8.5.6.3...61....7......39....49....1.1..3.....39......,0
4141,.7...13....56.......8.24.7.4...5....7.6....2.......64.3..2..1..1.....9.....3...56,0
4142,.......1......8..74.13..9...1....3......2....3.419...29....6...7..8...5..53..7...,0
4143,.....29.1.3....4....7....2.....896..2.43......95.41........6..3..1.....54.6.5....,1.7
4144,..1....8.9...8......79..1.45.6...4.3.9.8.5........7....6..1.2.8...3.2.......4..5.,0
4145,.......8.31..86.7.58.3.....9.57....3...9.24...................8..9.5...14.2.7..5.,0
4146,.....78.4..452...63..9.....4.........3....2.8.527.4.....1..532.....76.5....1.....,1.3
4147,5.1.6...3.3.......9.......1.92..31.718........7..8..54.1.9.7.4.2.....8........9..,0
4148,....4.5.......918..4.2....6.....7.35..8...7.2...3.2...6.5.91...27...5.1.3........,1.8
4149,..58...1..21....864............1.29.2.....3...36.5.....6....15..4.2..8..7.......2,1.3
4150,3.....2....263...5.8.5...1.1..48..724..........5.2...3..6....5.....6...18.73.....,2.4
4151,.4......99..6....7...5.23....7.1...3.2.7..9..4.....1...791..........5..81.42.....,0
4152,...2..3.......98..5.1.4...7......9..3.5....1.....68....48.5....9......6..2.....54,0
4153,3....6......5..6.1.8..2.9..6.......2..5.81.7......25..9.4.....72..8.7.1.........3,1
4154,.........91...4.2.8.3..6...6..8..3.....4....5....35.4.19.27.4........8.2..8.5.9..,3.1
4155,.4.87..3......2.7...16...5...3.....22.79..5...69.87......7.........2.4.......392.,0
4156,..528.19.......3...97..4......3...1.2....56..68.........8....3...9...7.......78..,0
4157,.....1.9...178...4.8....2....51...3...7..96.8.3.4...19.....6........24...74......,0
4158,..4......9...5..46..3.9.78.4.7...2...5.6..8...8.7......1.........21..6948...7....,1
4159,7...4.68.........9.6..1..52...275...4........5.....76......2..1....8..3...743..2.,0
4160,..2.6.....6...4.....83..9.2......1.5.........5.14....92....7..16...8....98.6.52..,0
4161,19.....42............659..1....93.8.8......37.72.......5.1.28..7.........23..5...,1.9
4162,93..........2...83.....12.....8..6.....31...77.1......5....6.1.39..8.5...47......,0
4163,....8.4....67.....19.6...............3.94......7.2..1...5..9.6...3.758....18..2..,0
4164,7.......49.....1.5.8..3.......5.7..3....1..9.519..6..8.3.9.2.61........262..5....,1.9
4165,.289...3.3.......7.94..8......8..175.....7.......4.2.8..3...6...1..54.......2.3.9,1.2
4166,.....1......82..3...45..9..1..9..4.5..718...9.6...4....1......7.36......298....1.,0
4167,.....897.....47.5....2.....814..3..9......6..9..8...1..867..4....36......9.1.4...,0
4168,...8...39.......6..8.5.2.....7...34....6..2.....28..5.4...5.9..7.1.4......31.....,0
4169,....6.8...39..1.....8.7..........5.7.8..4......7.291.3.4.1..3.........2832......5,0
4170,168...4..3......96.......5..71.....3..9.246.....1.5...5....6......8...3.2..9....8,0
4171,....3...23.4..1.8..268...4.....8....64..53...2..97.8...71....54........7.5.....1.,0
4172,3.9.......12...8...5.....13.......3....92..7.7...682.....2.9.5.......4..68...3...,1.9
4173,....72..38..4...15.21....4...4........2.8.5......9542.1.......667....8...8.5.....,0
4174,2.8.7.3.5...3.24................7..1.954..6.21...5.........5.....3....6.74.9.1...,2.4
4175,.....846...89.4..1...2..9..........231...76..8...5......7.....492.8..1.....1...5.,0
4176,.25...6.........72....1.5...512.4...6.4..71....7....5.......4.....9....7.8.5...13,1.7
4177,.6.....9..5....7....943......4..6..9.3...96.2...1........58..47.....13....2....6.,4.3
4178,..74..8..5....82.9......61....2.9.3....5..1......14.8.4.31....6.1..2.....7.......,0
4179,....3.5.4..31........6.7.....6...9524........9.2.5..3.7.4.2.86.3.5.............9.,2.7
4180,......6.9.....6.52..7....8....3....8.82.71.3..395.......6..2875....5.2...1..4..6.,0
4181,2....358...3..7...84..9.1.2.......5...687...9.1...2...97....6..........4......2..,0
4182,........9......67.97.13....7..31.4.......4.258.5.............3..936.75...142...6.,0
4183,63..2...997..8......4...3......5.4...2......8...83.17.......946...2.1....673.....,2.8
4184,.63.4.....7.1....99.......43....52...17..4.....9.3..8.7...2.8....8.7.96.......3..,3.2
4185,.57.....4......3.....5......4.1.......3...192..6.3...5.1...94..57..84.2.3..6.....,0
4186,.63.....1.....7.....9.2...8.4......93..2.......5.81.4..7.1.852.......8.3....6..7.,3.3
4187,.3...16..7...845..6...7....1.6.52.4....4..71.........9....3.4...93..7..........72,0
4188,.......8......16.479.6..3......951.8.1.2...9..67.3......93.............1234.....6,0
4189,2......3...6.4..7.....8.42.54...1...7..........36.7....3.2.69....94....1.......5.,3.7
4190,..39..726..85........7.....8....4.9..76..94......7........3...8.34...6..9...2..7.,1.7
4191,7.....2.......31...6.....5...3.....8....69..5..92............4.2....59..8.67..3..,0
4192,..5...7...7.6.....129.3....3.87.94...4..2...8..7.4...6..6...9......1...3...8.....,1.4
4193,..2.......1.....787..356..1..85..6..2.4.......3..67........9.23...1...8........97,2.5
4194,..9.7....6..5....321....78...24...7...6.1.43......3..5..3.6.8..87...26.....9.....,2.8
4195,.265...3.8....6.1..3...1.5.......7..274..5......41...9....3...1..51..4.......8...,0
4196,8....6...7..1......62.7..415....2...2.18...3........6..9.5.....6...3.2........7.5,2.6
4197,.4.93....7....524.......8...3..2..6...5.71..8..8....3..7..6.4.........5.9.6.....7,2.9
4198,..7.....9..3..9....9.6.7..1..2.5.39.......5.74..2..6....5......1...2.....8.71....,1.6
4199,.8......9...3..74.2.4..9..18....75...5.....6....2.4............627.1.....91...8.7,0
4200,.......3.2...45..8..5.312...8........6..2..4......49.77.....32....6......2..184..,1.4
4201,..32..4...4.8..1.6.....3...82..1..5.....5.....16..83.......2..74...7.8..9......1.,0
4202,..46....2......1.....9........3.2..8...1...65876......7..84.69.9.........6...7.3.,0
4203,....9.3.16.....84..3.4..69..9236.1...1.5..7..5...4.....2........4.7..93...1......,0
4204,.8.1.6....21.5..9......4.2....9185..3...6.....7.......4.....9...5........9.5..2.3,2.4
4205,7..85.4..........92.4...........1...9.7.62.3..21.8..4..1.....62......5..8...2..97,2
4206,.957.............2.7.35....71.9.8.2.........3..34...68.....61.7..2....5....1...3.,0
4207,6....9..7..2..83..35.6......6.15......7......91.........4..21......8...2..3.7.69.,0
4208,....5.1.69...2.5.48....1...256....3..8..75...3..28......3.1..5........4.14......8,1
4209,9.2.5..8.....3.1..8...7...36....7..8..8.....2.1..48..7.46.8..9.7..9.6............,1.1
4210,..9.82.43..8..4.6.5..........5...47...7.9..382.......6.92.3.......1........4.78..,2.3
4211,4.269...8..........6.85.4..9....1...83..4..1.1...7..6....92..4..8....32......5.9.,0
4212,1.2.9.....5.1....2.6..3........65.97..7..8.3....9......7...135........71..3..4.8.,0
4213,..147.3.8.....6..5......12.....8.......5..4...843....61..8.5.7...3.....12......5.,1.3
4214,.6......1..3.....8.1.5...47.5.83..6.1..4...5.2.....9..6....4.......5.....4..812.5,3.6
4215,1...26...........7....3......7..92.8.63.7.5.48.5........249.7..3..6.1....8.......,1
4216,.4.37...6.......598....2.4..81.6.......8..2..2...4..3......4.9.3.7........8..9...,1.6
4217,..7.8.1...6..75.8.81...6....4..1..5......3....926....8...5.4..33...69..1...7..2..,0
4218,25.1.9..6..7...9..4..........5.9.1..183.......6...5.7......43.....56.4.......8.6.,2.4
4219,...1.6...3.....98...5.2.6.......436....89..245...3.....26..873.1.........8.9.....,3.8
4220,.8.4.1....1...8..5....3..1.5....2......5.91..8......63.73.94..........32..2...7..,1.1
4221,178...5.....9....4..3.51..65..1.2...6...3...2.......4.42....678..7.9...1.........,0
4222,.........2..8.61.3....5284..1.7.....6...25..8..5.......8...9.6....6..2..1.9...45.,1.2
4223,....96.5....83......5..7.294..18....8....2..7.52.......1....9..57....3.......9.7.,1.8
4224,.95.......2..7...5...2..........61587..8..49.....94.67874..........3..4.6...1....,2.2
4225,....19.......56...8.6.....29..5..3.718........53..79...31.....5....7.....9..3.47.,0
4226,.2.....3.73.516..2....7..9.3...4..1..5....7...429..6.......9.....1...2..28...5...,0
4227,.....3.873...8.4.....1...62.5....6....8.......6.847...93....2..2.53...4...7.....5,1.3
4228,9.............62456.35.....2..8154...3..4...8.9.....2.3.1..........62........1.39,0
4229,..........2.7.....1...42..8.3..14.6.75...83....9.6.....47..........9.82.2.......5,0
4230,..386.....5239....7....2.6...7.8...44.......9..86...57..5......9..2.....824....15,4.2
4231,........5..7.5.4..1.54...3.......7.6783.6.......9.81..47.2.3.5.......8....2.8....,2
4232,.......3.98......5.5...1..6...4....81...26...6...37.....6..3.2..9....4.....9..3..,4.3
4233,51..............3.84..52.16...9..5...32.....7.......4.127..8...3...1..9.....2...4,1.8
4234,..73...4.1..65....3..2..8..2....9....5....9.3.....346.47..........8...295.2......,2.8
4235,..8.67.42......1.9..31.85.....5.6.2..3..4...6...73....2.......87.6..3.....9.....5,0
4236,...6...42.85..9..1....1.7..4.6.5.....1...3..4.9.....6...1......2.....3.....4.2..9,3.1
4237,..3.....5...98.4..6.9.......52...........7..683.15....3...1.65......491..9......3,1
4238,.2.59.4.........7..9...68..2.1....8.....4.61.3....1..2..34..79.......1......3..68,0
4239,3...25........17...2....8....8...2396..7..5....9.....7.7..1.42.5....9.........6..,1.7
4240,..83..9.6..47.....3.21..7......7...5...5..1.3.9..4.....5..962..........1...8...4.,0
4241,...2.....7...9..62.6..4.31.9.....7.8..1..4...8..3........5...391........48.....2.,1.5
4242,..1....8.69....5...3...7.4...2.3.7.....45...28....1..3......9.....5..6.....719.5.,1.8
4243,3.4........1..2..9.26..74..1......5...3..89.778.......6...8...5.3..5..1....2..3.4,3.9
4244,.8...2.641.9..........6....5...843...4...6.58....3.....1.9.........78..3..2.....5,4.5
4245,...8..6.1....4..9.3.6....5.9.7...5...6.4......4...81...7.........3791...2...8...4,1.2
4246,..9.2..1.4.....8...3.1...575.....6....28.....8..37......82.4.3.1946..............,2.1
4247,.....4....9658.17...7.....6...............248.189..7...5.8..49..2.........37....5,2.1
4248,........2.2.9...87..6..4..9......2.5.1.68.........3.6...8..1.7...9...35.....56..1,0
4249,7....865....9.......96.1.7.9.3....1......54.....219..5..7.4.....1....8...6.5.....,1.6
4250,4......71..2.5...4.6...9..259.4.8...7...9..5.6.......82...3.....5.9.........7.4..,1.2
4251,....1.5..7..8..39....5.4....1...2..8..817.4.......9.7..63....24.8..4..5..........,2.6
4252,.8...4...4...753........2...2.46..7...7..1..8.6..87.....6.....3..9..21...5....7.4,0
4253,.....48..85.3...6......7.....5.9...4..6.7..5...7.......4..28..3.3.9..2......5...1,2.7
4254,.12......3..2.7..5..613..74.39..8......7....38...15........68............7.4..1.6,0
4255,..9...83.16...........7.........5.6..3..9.74...6.8..9..........5...129....86..37.,4.4
4256,....2.7...4......67.5.1..9..2......8...5.3...9....731.......2....1.4......98...3.,3.2
4257,...942.8..6.......2.4....5....8.1...1.9.6...7.3.....9....71.......3..1..35......9,0
4258,..79.2..5.5......8.1..7.4..246..5...9.......2.3...4.8..2.3.9........8.1.6.34.....,4
4259,.....8.........4....21.5..96........3.5...9.64..31.82..1.....7..6..2...89....72..,0
4260,5.3.9...77.8..6..3..4..........2..5....5..7......7.814....8.....4....16..6.7.9...,1.7
4261,.4....12.3...2...5.7.3..6.......6.5....54.26.5.....9.1....53....67......9....8...,2.2
4262,3..7.1..9.....3.2..9..4....2..6...7...3..4...8.1.........1..4....5.7.....4....89.,0
4263,...4.2.1..........942....3...98....6...3..1...7..59....25.64.....6....8....1.7.2.,0
4264,19....4..............48..57...3.9.7..61..........2...4.1....7363.49.7.....68.....,0
4265,.....9.15.5...7...6.78.1...8......7.94..7.28...3............85...639...7.8...2.6.,1.9
4266,........559.13...638....94....37.8.....8..26.4..........9.5.6.16..........4..3..8,0
4267,....619........27......36.51........2.47...6..6..1.4.......8.....2..9..3...6..5.4,0
4268,3.......4..4..73.11..5......8....9......6...7....4..5..92.......7.2.18.....9.3.2.,2.7
4269,..7.2.6...4...7..3.......1....71..9.1.82.......6..5....2......635......9..183....,0
4270,.1...2.3...31....75.86....9.3.8.......7.2...39......8.....8.5...4..5..788..4.1...,3.1
4271,8..5.1....2...64.........5718.......6.7..921..324...7......39....87....6........5,1.3
4272,..635..8.....1.3.5..9.7..46.8.5....294.......1......5.5....7.6.2.......4...6..8..,1.6
4273,5.4...93..61.9....7...26.............5..8.2.....5..47.9..7....4..7..1.......3..8.,3.6
4274,.4.......7...42.1.3.5....7......968...8..6342..2..7....5..8.....87.6...5........9,0
4275,..6..9...81.....6....71...457..21.......5...7.9..3..1.2........6.92....5.....4...,1.3
4276,..8.....97.3.8.....5....78.14.69.5..3....7.96.8..5...456..1.........4......9..32.,0
4277,..98...3...8.5..64.2..648..3.7..59.....6..1...564.........98.........3..5....6.8.,1.2
4278,...4.2....6......9.3468......7.3.6..........26..7..15......9....42...5......5..8.,0
4279,.1.2.5.....6.3..1...97..2..3.1..6..94......3.8...7..5....8......3......8....5..24,1.6
4280,....5.....4.7....3.6..4.5.71....89...9.5.7...5.4...1..61.....5.4..2....8....7.6.1,0
4281,..2.9....6.....51...4.63..7.5..............4.8.7.26.......3...21...7.9.6.9...1...,3.2
4282,.3.95......486.9.....4.27......2..7..45.9...6.2..1.3....1...6...8.......6......15,2.8
4283,.4..5...13.2......6....3.......7189...........748....29...36...2..4....8......6..,3.5
4284,6..5.3..2......96.75..............9..19.3.8....79..6.4....8..1.2..6..7....61.7...,1.6
4285,..87...62.19..45..2........7.2.5...1.45...7.8.9..........463.5.9.7..2.8..........,0
4286,.7.6....2.5.39.....91...8.........3.4...7..6...2...7.8.2.....56..89.5..4...1.....,0
4287,.........46......8978.6..5..3....2...9.....1....57.4....2..9...54..3...7...1...24,0
4288,8....1..96...2..4...5..8...2.3.....6..91......6.8......3....8.445.7..9......3.1..,0
4289,4...261........4.21.5...7.............46.78..9...4.2..........865.49......9.8....,1.2
4290,....6.134....9..7.3....5.2...73..2.........1.859.1....9.8..7....4.....58..1...4..,0
4291,23....4......4.1..1..8...2...8..1..4..3..8..97..3..5.1......36..5..2.....9.5.....,0
4292,2..7.4.8.4.5.1.....9..........6..8.1..3..5....67.9..........71.73.2...4.......6..,2
4293,..79....2....16.........3.6..8.27..4...54...1.3.......643..1...9...8.5....2..4...,0
4294,......2...469....817.5.4.......9..2....7.5.34.9..86....27...3...6.........4.....7,0
4295,.6.....3.9..5.3.2.7.......5.....4.17.....53.9...2.....61.8.....2.9.6.......37..6.,2.1
4296,..2..............8....834.93...145..67....8.2..1......4396....1..78..2...2......4,0
4297,...61..8.68..3..524....2....2.3.......3.....4...7..6.9..7...2..9.....8...5.8...1.,0
4298,........7......69.95.4.2.1.6...1..5....87.....84.35...2....7..3........1...18..6.,0
4299,45..6.....12....68...1......2..97...1.4....25.....5..3..69.2.5....7.....73......6,0
4300,..........6.4...1...31...292..9..5.44...5...3.....2...97..34....3.5......8...96..,0
4301,........7..4185.......6.48..516....9.....1..3.8.39......2.7..4.4.....5.2..5.1.3..,1
4302,......4.7...841...9.5.7.....7...48..........9.2..1.7..4...6.....38....92.....2..3,3.2
4303,2.........3......5.8.2.9.3.79..582..5.........639.4....7....9.....74..1.......4.6,2.8
4304,......3.4.5.8.6..........57.16..7........9.1.5...384....8.6..2379..........4.....,1.9
4305,.......8.....5.1.4.8...1937.359.46...........9....3......1.73...6.......2..5...61,0
4306,......34...53....7.9.....1....7...9.......6..481.......3..52..81....7......6.35.4,2.1
4307,.4.2..8......1...23..89.4....913.....73.....6.....2..4..24..1.99.....5..6.......7,0
4308,9........64..237.97...4..6.....9.5..5..1...7....8...1..2....39......6....87...2..,0
4309,1..95.....8..1......5.37..........3..4...9..6....857.1..8.9...3....7..14.6.....2.,2.8
4310,...6...8.4.....1........97..5..9.8...9.3.4..5.14.2.....384......72......5.9..1..3,3.7
4311,27.8........12.4....3..5..2.6....34.8....1.6....5..1..5..38.2.7..8...........9.54,1.3
4312,..5.4..28...9.6.........4.6.8.....39.5.....7.741.2.......4.13..2......9....6.....,0
4313,.524..7..3.7..9....1..5........24...9...8...2.7.5.........936.1........3.6..71...,0
4314,8.1...4....437..5..2..9...791..8....7.5...8..4..9......8.13..6.........1....2..7.,2.4
4315,2....915.6...3....453..2....1....2........9.45...86....8..9....32..7.......8.5.1.,1
4316,...8.6...17.4..9......3....3.......491....2.8..7..2.61..3......2.4.9..8....6.7...,1.9
4317,.....6..5..3.....7..4.7...6.91.......3...29...2.3...58..75.....1...4...39...8..1.,0
4318,6.......1..12.....5.9..4..2....7.6...58.6....14......8...832......59.3.....6...1.,2
4319,7...9....82.71.4.......36........3.61.7.8..5...6..4.7.3.....78....5....1.7.......,2.6
4320,3...8..69.....1...5.7.3....2..8..9.7.8..2...5..45..1...192...8.................94,0
4321,82.......71...3.....6754...4.....3...7..8..2......2..9..1.69.....84..1........264,1.6
4322,.5..8......61...9.....761.48..7..4....9....1...2..39.....4.8......3.5..2.4....5..,0
4323,..4..2......9.7.........564...6..7....2..8..579..14..6.7.4.6...38......7......98.,0
4324,2.4..3..5.1...74......6...1.....2....5..1..........5983..895.4....2...3..6.......,4.5
4325,1....6..9..9...8..35.7..2........78.....1...4..8...3..5..1..9..7.....1.6...43....,0
4326,7.....6.4.8........3.9..75...4....62...73.......65...8...2......975...3.3...978..,2
4327,4...9.5..5.....7.....3.5..1........9.8.4..6.771.8........6.2.8......4...8..13...4,0
4328,...1.5..7.....63..1.3...5..8.1..9...36.8......9.5.38.....97....52..4...3..6...94.,2.5
4329,6..7....593...6.....1.4.7......91..4....8.......6.29..4.9....82..25....6.......5.,0
4330,....265...2...8.......4...2.476...3.3.6..7....8.....9...8..3.......5..4..1...2.68,4.6
4331,......5....6.9..7.......8962.7..8.394.5...........42.83....7.2.7....6......1.964.,1
4332,1.7....3....2..8.....7.5.9..5...1.......2..636..8..72..3...8..4...5....98...6....,2
4333,.8..7..5....5.2.4....3.8.....5....1.7.2....6.3..4..5...5.6.....9.......8..62.1...,2.2
4334,......532.8...6...4..3...7.....1.6.85..8.9..4...63....2...4...73......1..6....2..,0
4335,12.....3...3..68...4...........52........3.97....9.6.45...4...8...13.7..7..5.....,0
4336,8...3..5......2..79....76.....7...9.........416..5...2..78.9.....641...9.3......6,0
4337,84.2...........3.7..5....1.45.......2...4...6...6.7..36.1....49....891......1....,1.5
4338,...382.71......3..7..6.4.9.61...7.5.2....9....8...61...93.....8..894.............,1.4
4339,4.72.....2......5..9361.....145..7...82......5....6.1...5.........98...2.....2.34,0
4340,.9..1.2....3..26...7..........5..1..7....6.8......8.95........2.8..915....2634...,2.1
4341,7....8.2..2....5.8....6..79..9.....661...9.57...4.....85...139..3.8.....9..3.5...,1.2
4342,2....8...8..4.3.7...65.....6.53.2..99.4......3.......8...7....17.9...3.....83..4.,3.5
4343,.....8....43.7.8..6...3.7.......5..23..1.9.....9.8.5.356...4.2.1.....487.........,2.5
4344,..1.95...2...6.9.7...38.......916..58...7...........72..2.......59........7...14.,0
4345,...21..8..25.9.4..4....5.6...7......5...2.6..3..5...19..8...1.5.....1.7..9......6,2.2
4346,8..9.......12.5.7........6.69..41......79.4.5......9....7..38...3.....92......5..,0
4347,3.52...818...7.........5.9..976........94.8..46....9...42.............1....8...57,2.6
4348,.6...42.....5...4.5.4...9..9....1.72.5.7..89.23.......8.1.25...6...9.7.1.........,2.4
4349,....1.2.....9.8......2.6...91.76..8...8...1.36.......5.5...2.....4........96.38.4,0
4350,....6......7.91...1.......7..9......528....7.....4.2.5.316....2.....9..6.8..574.3,1
4351,...8.1.27..2........47......5.1.....78.64..3......5.8..67.2.3...49...7..........1,0
4352,.....1...38.....4.29...3..8.....81..9......7.74..925.......9..1...5......5.7.483.,4.2
4353,39...6.....6...1.9..2..8.4..4.....8.5...89.......2..1....7......51.....8.7..4...6,0
4354,.........754.6.2..6...3.9.53..54..7.549..6.3......8.....76.3.....81....2.........,0
4355,4..83651...3...2..........8.3....9..6....4...7.1........6.4..8..24.1..5....7.9.3.,0
4356,....6..8...9....1287....5..2....4......35.8..1.3.7..2.7..6.......6.1.9.....89....,0
4357,.3.8.....69.5...8.8...4..7.......3.271.....6.....3....15...........7681....4..2..,3.9
4358,..4..8.599..5.........2.34..3.1....46.......28.174.........7.9.18.9.......2...8..,0
4359,........6.......5....372.493...8..62......3..281.......934.8...56...3.....862...1,1.1
4360,....3..5.4...671..7......4...9..15.2..34...7....3....9.7...68...1.....2.3...2....,0
4361,81...3..6.4..........2...57..8..7..45..1...3...63...8.9....6....64...9......8....,0
4362,3.......9...5...76...8.2...863.....19...8...5.5....4..5.9.41............4.7...16.,3.4
4363,.6...29.8..93.5.2.....8...65...4....6....17.2.7.5.....75...32...94.............1.,2.7
4364,.....487.6..5...2......7....2.....8.9......56....19.....48..36..9..2.....16......,4.2
4365,.6..51.....7..4........9....9......854..1.2......2.4.1.3.....5....4.81.2..6..7..4,1.1
4366,...4537.....9..5..48......6.......7.8..2..63.9....52....857..4...6.1.....2.......,1.9
4367,8..9..4.......79...5..1........3...86..8....21.95...4..9.6..85..6.1.9...4.....2..,2.8
4368,87......2.1..........9..4.5..62.5......17.6...5....8.4.61.2.5.3..34...6....76....,0
4369,..7.3....3.5..7.4....5...9........845..1...6..416.2..5....6....4..7....1..6..1438,2.8
4370,.2...916.7..3.12..8....7...9.....3.8...8.3.........5.15...9........5.94..6...2...,0
4371,5..4...3..29....4..3...9..7.1.5....44..9..3.1....8.67...78.......1.6...8.....3...,2
4372,.....84.96....25....896....8......7...6...21..5.4.79..7....4.9.....13.........8.1,0
4373,....5....1.5...4...67.1..8..7..2..6458.1.......4..8.9........23....726..2.....9..,2.4
4374,.45.83....28.6.4.3........1.94.....68...54.....1..7...2.7.1......37..81..........,3.4
4375,.6.93...5.1.......75..2...82.6....4.9....51...3...6..7.9.35.................8.23.,0
4376,....7...9564..3....3......8...7..83..9.....4.3.24......4....2832...6.....7...1...,0
4377,.....5....728...155...23....5.....28..6....7...4..6.9..4.9.7.8..9.........81....2,2.7
4378,957....6....5........9.68......21..33.6.9..8..4..7.1...8136.4......4....7....8...,1.6
4379,.5....2..6.7..2.....4.56.....5....1....9.548.3...4....87..6.......1..6...6..7.9.2,5.1
4380,.3...8.5...6...81.....74....7...613..6.58...9.8...1.....32...9....1.....7.......4,0
4381,.9.24..........127...1...5...7..38....3..8.1..2..5....5..8.........7...23.2....64,0
4382,2...4...1.....279........3...6...8.215.........27...13...8.......19....8.95.634..,1.6
4383,..31..62.........1..7.9.....9........5....74...83.1.......89.7..267......8..3.2..,0
4384,....5...4.82.6...3.5..93..21..3...2..43..2.97........1....74.....1.......2.9...5.,2.8
4385,.7....2.5..........628....451..6..3...3...4..4....1......6..79.....7....9....5..2,3.8
4386,...4....92.8.....5..9...6.2.7...48....4.937...2.....1...6.......3.6.....4.197....,0
4387,.4...9..2.3.12...7.9....6..87..6.2.....4.....6.2..5...3......8....27.........1...,0
4388,.95..6.4..2..7....8.6....2....7.....93...4...4.8....9..6...928....8.24......1..6.,3.8
4389,.12...9...58.1...4....8..6....5...7..3.9...16...8.64.24.....7...6......5....4....,1.7
4390,.6.4...1.......8....9.....77..5...84.1....7....462..3..5.3.2.......7....3....9.42,4.1
4391,............2.978...5..8..6.7.41..2...1.7....6..3..57..2...4.......3.....965.....,2
4392,.8..........4.76.2...2..7.....3...166.9..4....7..8.2....41....38......2.....36...,0
4393,.1.....6.5.7..21....2.7.......8..5.91..54...2.8.1............9..34.9......12....8,0
4394,.......2.2..5...3.94..8.....1.9..7.5....3.........61....26.....5....129.8..34.6..,0
4395,....73.8......2.....1...6.79.......5..8.36.4.21...97..5.6...8....9......4..5..2..,0
4396,..35.7....2.4...1.71.........72..3..6.1..5....5.....6...8...73..6..4........9.15.,1.2
4397,.3...2...8.9.....7.2....4.6..76..1...86.1.5......4......4.......9.....1.21.35..4.,1
4398,....6.1.49....2.....1....5.7..9..5.6..9.2...3..8.3..411.2..3..5....8476..........,0
4399,..2..7..8..4.25..9.3....6.4...31......12.94..6.....5..2......8...9.......7..43...,0
4400,.53...............8465...1...9.1..83.2...91..7....5......78...43...6..9.......67.,0
4401,3......4..2......1..4..8......6172.3..932...4.......5.....64.1.2..8..6....72.....,0
4402,...1.......57....3234..9..........3547.....6.......41.8.3.....2...8.6...72...16..,0
4403,....4.6...1...7.9.64.12....3......4...4...1.......3..6..3....69.5..9.2..2...86..7,3.2
4404,..1.....64....3....8...6.9.3..9....5..5.....1...8..2.4...49..7....5......5..6...2,2.8
4405,2.........91.4.2....56.1....6.....5.81.4.......9...8..........2.....831.38..569..,0
4406,.....54..79.823..6.......9..2.....81....4..6..86.5.9......7..482..1......7....1..,1.6
4407,2....4...7....3..1....9..54.7...9.35.2.8..6.....2...1....5..9.66......7......1.8.,0
4408,......52.481.....7.2........7.9.5..4....7.6.......3.....6.8...12...64...39.1...4.,1.7
4409,.5.96............4..2....3.74...36.....6..3.......7.....71..........6872.298...4.,0
4410,6.1....47..49....6.....8.5.5.72...64..2.....8..3..4..5...7.5...1...2...3.3.1.....,1.5
4411,58..647.1..6.7..3.........9..........2.95..6.7.....3...4.81.5..2..7.......8..5...,0
4412,........47...26...5.2....1..465....7.....81..2.7.6..4..9.........3.......7.8..5.9,0
4413,....3...285.....4..41....35...39......4.1....1....5....75..1..4.......89...4..2..,0
4414,.....3267.9....5...4.1.6..........7...1....43..2..8....8.46.1......2......68.....,0
4415,.1......4...738........936..678........6.2........37...4.....239.84..........7..5,0
4416,...7....3....81...75....9.4...1.9.....45......6......569..2.....4....5.7.2.8...3.,3.8
4417,.9.8...............86.71..9..9....3.4......1.73.52.9.4..21468....8...29..7.2....1,0
4418,...4...28..4.......5..2..3....3....9.157.8.....7.1...246....31............29.5...,0
4419,9.......1.....3.....2..7836.2.7...6.....857..7.19....5.4.6......9...83.2....2....,1.1
4420,6..8..7..5..3....2..156.....2......1.9..53..7...9.......9...3.4..8..952.74.......,0
4421,..6.27..1.1.65..8...4.8.....2.16............6.....39.5.7.5.2....63.7..9.....3.75.,0
4422,..9.3.54....9..183.........9.....7.56..5..3......4.6.......7....74..2....83.594..,0
4423,.7...32.........7..2.4....9..1....3.8.3..4..156.8......38.5.4.....6..5..2...7....,0
4424,16......22.9..13...4..........3.24.......4..6...18.79..3.72..68.........75.4..9..,2.7
4425,.7.2....8..3.8.4..15...6..24......136...13..4...4.962.....5.3...4......1..6......,1.4
4426,.79....6.....2....1.4...3...8.6...7..92.8...5.5...1..3....17......3..5......95..4,3.8
4427,5.6..7.3....89....8.....6.91.7....2....7.1....6...45..97.....5..2.....6..4.2.9...,0
4428,...3...8.47...5.....5..7.6.5.....7..3...1...8.6...21.96...8....7.......2.1...9...,1.6
4429,4....3......6......3.85...2..8..9..7....4.69........1....4...3198....54.....7....,0
4430,.....9264....1...33....7......4....17..1..5...59..6......9......3.....76....8...2,0
4431,548..............9...46.3..7...23..5..2.5.17.8..6.4.3.......4..3.5...........2.58,2.3
4432,...9....2..5.48......3.2..5.618...3..5.7.....4......56.....712.1.....8...342.6...,1.8
4433,2..9..1......4.9.36.43..2..37.....5.9...7.....4..12.....7.8.4.....62..8..........,0
4434,...91..67.3.6.5..1.8..3.2..6.4........2.9.8......52.9.........6.....9....1.3...2.,0
4435,.3.725........3...9.7..83.46...7....2.15.....5..3.4....9...24.6..6....9......7..8,0
4436,..5.8..6..2...63..1.85.........237.....6.9...4......28.8...26....9....7....4..8..,1.2
4437,..7....3..8.4....616.8...54....4.......5.8...95...21..6..3...2.51....9687........,1.4
4438,7......26...145....3....5..9.......76.5..7......4.29....3....8..8.5..2....6.1..74,1.8
