id,puzzle,difficulty
5488,.75....2.62...417....7..........1..4.94..2..1..6.....3...4....9..........198..43.,0
5489,....3.....5....8.46.94..57.4.7..8...2......5....3..6.........698....27..12.......,0
5490,..8....2.17.........3...9.6.92.51...4..6.32...5.48........15.......3..642.......5,2.4
5491,7...25....4...6.51.......3...7..1.46.....9...25..8.9..56......4..4..8...9...6...5,2.1
5492,......1....9.1.5..3..7...2...2.6..5.49.....8...6.8.7..5...2...3.....3.9......647.,1.9
5493,.2..89....6..1..3..51......1...6...2..2..741......5.......9.7....37.6.59..4......,2.7
5494,.......7..58....9....863..14.57.....38.......6.......5.3.4..7....2.75..4...9.2.5.,1.4
5495,....3..4..47..956.....1.7..7.5........14.86..........9......37.9...2.....3...78..,0
5496,1.8..9.72..7...4.1.29..4.......2.......57...6...14......2...5..7.53....8.1....6..,0
5497,..3.8.......5...3.5.8..4...6...3.4..71....8...3...2..1...6.3....6.82......9.....4,0
5498,5..1.7..316....5......6..1425....3..8...3...6..6..498.....5.......3...4....7..82.,0
5499,.59.......2..38..6.....58.97...........4....3318.9....1.....2...8.7.2....97.8....,2
5500,......23.3.6...9.4...2.6.....17.94.....45....98.....5......7..8.32.8.......1.....,0
5501,5..........16...436...8.17....3..61.....61.......2.3..4.5......8.3.7.2......38..7,2.4
5502,.18.........6.9...6...248....5.7.....6.3..1......1.4.3.......9.8.479.5....1.....7,0
5503,..532.4.13..7.5.8.....4.....7.2...65....98.3..5....2.4.......434....7....1..3....,0
5504,....2....85..1...36.....87...839.14.......3.83....2.6.....45.129.........15.8....,0
5505,........5.3...2.7.5.21..6.4...54.....8...9..3....73859.....65...21.9....3..7.....,1.2
5506,1....93...75..8..99..32...5..8.417...1..6.2........8.4...........6.......4.5.7...,0
5507,....4..5.57.1..2.4..9.5.....41.72..8.........7.2.681....3.....7....2.865....1.3..,2.8
5508,...6.5.2...74...5..4.9..7...5..42....3..9......2....1..8....4...7..8.......2.3.6.,0
5509,..15.....7...2..4.46..7..........86..3.1.8...24..6.9...7....6.985.63...4.......2.,3.6
5510,....67.3.73....6........8..6..3.....2...1.......4..3.939..5...2.......71.58.2....,0
5511,8........6..1..4.3.72.4........2.......5..31.7913..6....7.1..........194.3.....5.,0
5512,....6...25....3..93.6..2..89.........54.7.......6587......1..3..1....6....87.....,3.1
5513,.......37....769..1..8...5....1.7...3..26.18.9.......5..2..16....1.4.....4..5...2,1.1
5514,5......84.7.4.......9...1..7..12.84........1..6.37.2.9....43.....8..2....2...5..7,2.5
5515,4.6.2....93.8...268..7......4...2..1...............76..5...1.....96.7......3.96.2,0
5516,8....63.4.....1.95.72.5......83.54........1..2...9..3..63..........4.7....95.....,3
5517,4..1........2....32.37..8.6.54..9...6.1..4.5........89....1..3.........7.69..8...,0
5518,6..1...7..48...2...5...7..6....63..7...8...5...4.5..89481.......27.86........1...,1.1
5519,.3.4....88....2.5.2..3.9....72..1..6........3..1.3.4...4.1....9...7...8.......5.7,0
5520,.365.24....9....6......9..3......5....2.6...84..7..1....4......2....19....1...24.,1.7
5521,2....6..57..........42.79.1.6..........43......87..45.8.5............39831...4...,0
5522,..7.......216..95...95..8..9..7.....1.2...4...7..3....4..9...1....17...3.....25.4,0
5523,....386....9...8.......59....3.....17..4..3...4.52...6.367......94.1..2...1......,0
5524,...3...7..7....953.4......8..1.86.92...715.....4..9........7.1.8..9..........184.,0
5525,.3...287...578.6...9......5..9..32..38.....1.....9..8.1.....7.....3......5..74.3.,4
5526,.....32.......6.81.86.5..9....89.....75.61..83..7........53.1.6........4....1..3.,4.3
5527,1.3.49......6.5....4.....17..49.2.....7....693............8...2.8.5.67.....2.45.1,0
5528,1.....5...3....79..6.1..........2...47...8.3...25.681........847.8........1.2....,2.1
5529,5.1....76..36....9...3.81.......68.5....4362..5.......8....5....1......26.2.3....,2.7
5530,..7.....6..5..12.421.........1.9...7.4.6.2..3.....58.......9....82....6.96.2...7.,2
5531,...8....3.1.2..7..6.2..7.8....95..4..75...9..2...4.3.5..1...............7..4.912.,3.5
5532,..3..8..7...3..2.......9.4186.7....3..1..6...3...4.....986.75......9.....17...6..,1.9
5533,.....6...........2..574....2...743.......3.673..8.1.....1...65.....9..8..4...7.3.,2.1
5534,3.19......7....6.....51.8.9..2.....4..93.4..11.4......8...5..2.4..1....8..3......,1
5535,..7...1.....93......91...48.38.5.....5..6.7..4.....3..1...7........4..97..6....1.,0
5536,......4..7...2...8.6.1...5......49..5....1...4...798...9.5.......1..6..4......27.,0
5537,.......28..4..29.7..3..6.4..5.....7..6.3....2.8.4...6....7.......9.2...3....1.5..,0
5538,.........7896.....1.2.87...9...6...2...97..18.1......5...2......3.7......28...13.,0
5539,2..79....94.86..23......5...1...837.3...4.......2...49....2.8.5..1........4....6.,1.7
5540,...7.......2.1....6.75.4......9.......9..6..38...7..619.31.....4......2....6...84,2.4
5541,..21..........7...3...26.....534....4.19..7...9..6...878.....56..4...2.........41,0
5542,.1....7....3.5......4.8...9.4..638.2.3...7.........65..2.8.....1...7..4......13.6,1.8
5543,9.....87..4.8...59....2........425.....6.......1.7...4.14.6....3865..4.....73....,0
5544,.9.7...132...........2...79....7.48..7...6..53...8...65........8.1...56.....6.9.1,1.7
5545,...2...8......7.5..7...8.428...74...9.5.1....62.8.....5..7...68....2.3....65.....,2.8
5546,.64.......2......737..5...91.2....8..38.7.5.6...42.1....3..2.5......6.....714....,1.3
5547,.1.98..5..23....6.....1...3..5.......7.2...8...4..9..6...89.....8....572.........,1.4
5548,.2..7..89.1.......7....84...91.....73....7...8.4...62....6.4.1..........6...85.3.,2.9
5549,7..139....8.2.......6....9...4....7.6.....25......6..48.7...41......57....5.9....,1.4
5550,..4..6.2...1...9.475..1.........185..98...3..1.5....9...2.43.........4......82.6.,1.6
5551,.....951..8..5.6..21....3..6..2.8..9.5..........96...17....1.2..647............4.,2.5
5552,9..1..4.84..85....1...2..3..2...8.6......23.1...7..5.........54..6.....75.....1..,0
5553,..5.....7.825.1.......7........58......1..4.991..4..83......2..2....5.3.3.926....,3.5
5554,83.4........2...374....9.2.28......315..4...9...8.1..6.9...6......7..9.....3.....,1
5555,...4.....3....91.4....758....9........69...43.8......17...2.4..65.1.3.....3.8....,0
5556,.7..39........8..7.4.....12.........1.38.52......9.3....9.....486.2....35...4....,1.8
5557,6..1.8.4....74..8.........9....2....93.8.7.....14..7.....2...7.4.5...3......3.5..,0
5558,2...6.3.1.....5.....9.4..75.5...6....7.5.9..6..6...1.23..7..68.7..8..............,0
5559,47.8........5...3.....9.76...4....2.2.9....8...81.6..5..6...9...5...1......3.....,1.9
5560,.....1..51..4.6.2.3...2.6....1.372...7......8...5....7..6....1.....18.4...3...9..,0
5561,9..3...........2.6.21.7..4....78......7..1.23.4.9..8..68....1.......89...7..9...5,2.3
5562,....2.9...9.....7..437.........56........2.3.875......9......47....8...3684.1...9,0
5563,....5..2..1.27..........981..4...6..5..6....97..1...4..78...3..1...9..62....4....,2.3
5564,....7..4.8....3..54.....91...8.5...7.....86..9....2..3...9.5...5..1....6.19......,0
5565,...9......2..3.....46.8.71.4.......5.8......7......231....965.....15..94..7..8...,3.8
5566,......1.6.....4.85.681.7.9..92........12.3...7.6...2.9....51........6..1..9....58,0
5567,2.....9....9.8...7.834.2.....2...1.3...6.5......3..45..6...1..9...5...1.......82.,0
5568,...34......8.9.7...417.5..3.7....6..8.6914.......3..9............28....5.3.5....2,1.6
5569,6....8...3...9....7.8.....5...5...6..9.3....41...8..5...593.8....2...7....31....2,0
5570,...2.6......1...9.85.7..3.......247..8....5....9..8.1...4.....291.........63.4...,3
5571,.3..2..8.8...6....1.7.4.....9..51...5....61....3..7..23.9.....17.....3.....8...69,2.3
5572,9...1......6.3...72....6.......5.9..4...7...37.58.1.4....1..3....84.....34.....5.,0
5573,.........3.6.....5.5.8.9....24...18.8...7...2.37...4.......362..8...1.4.1.....3..,3.3
5574,.2..7.....5.9..7......8.....82.....3..9..1....3.6.4........8....9.5..3.62.....915,1.9
5575,..41.............483...9....615....22.....9....9..7........823...325.......67.8.9,0
5576,..9...12.6..12...7.8........9.4.....7.25.83...387..9...5........678...3........69,0
5577,9.........4..9..63..876.........2.......84.9..73....1..2.....4...58..937..7......,1.3
5578,....3.....8...7..6.2...54....9......4..7.6.....6....3.74.8...6....6..3.15....1..9,0
5579,.28...16..7..8......36......86.2...1...7......37.9..26......48.....3...9...8.1..3,4.8
5580,.4...7...6....39..8......1.....748.6....82.....45..7.........28.276.....3...5...1,0
5581,..3.4........1...3.6....4826..4.....8...57....15...3....9....1..7....5.....265.7.,3.3
5582,..7.....241....7......8.....91..4.7..5....9.3....7.2..1.6..5...5.8..6........236.,0
5583,951.....4.3.4......4.3..9.........1..7..1.8..4...5.73.69......7......4....56.8...,0
5584,.1..8....8...7..2...7.1.......1..85.4..295...........739......4..4...9632....45..,0
5585,.76...3.1..8.....9.5..2..........76..9.7..........12.8.679...5.3....8.........613,3.5
5586,...6.75...4......89.1.....3..28......9...1.4.15.......7....21..4..3...8..6......5,3.5
5587,....62.9.8.6.....4....5...2..92....8..15.6...3..1..............1....3..958...41.7,0
5588,....7...5..9....2..2.8...9.6.4.5.2....8..3....5.1.........6..3....9...8.7.3....69,1.1
5589,.1.468..3....1....8..7..1...3.....6...125......2.7.94....3....69.....2......4..5.,0
5590,...3...85.2.6....7.5..176.2.9.......4.....7.6..65.1.3.93....4..........8...9.5...,0
5591,......9....6..8.......6.8.597...2.31.4..8...2.1.9.4..73...7..5............41..3.6,2.3
5592,......15.7...1.......5....75.79.......9.46.....61.2..4......26...3.9..418...7..3.,0
5593,.....16.5....3..1.....9..844..2.....1..5..7..6.......394.....7..6874.5.....38...6,1.6
5594,2145.7......9....3.....8....31...5..4.....6.9..2.41...........7.8.2........86..9.,1.7
5595,5........9..7....6....4.9137.........81...62.4....81....6....4..4.9...3...5.2.8..,3.1
5596,......2..84..5...7.........2....7.963.961..........3.2....4.7.5.......139.27.....,1.2
5597,...2.....6.2...713....8.6........3..2...1..57...34...976.49...8.347..1.....6.....,0
5598,.3....64...8......5..7........4....6..62..53..2..319....7..6....9.8.3.2......93..,1.2
5599,5.81.6...3.4....2............7...........3..1....6135..7...45...2.6...7......5.68,2
5600,95...4..3..8.26...3.....6...6.....12.3.568....7..9.3....524.......9.32..........9,2.5
5601,4.9....6.....3..94....5...2....1.476..3.2.1...18.96...3....5.....2....37..72.....,0
5602,.6.93......1..8.2.98....3.6..56.78....2.8.6.9.....4.......4...5..93....11.....2..,2.1
5603,.......1.234......87...9.2...9..7.5.38.6.....6...3..7.....4.937....5.2.......8..1,2.2
5604,.658.....7....24....4.36..29.6..7.5...2..8.97...5.....49..............8.1.......3,0
5605,...679..3.8....4.............35.....56.1....84.1...6...7....2.....3..14...9.86...,1.4
5606,...6....72....3...8.4..5.2..1.....7......1..56...7.9..5.....8...964...1.3.1.9....,3.4
5607,..9752...........1.8......9.37.......2.14.96....9.7....76........8....2....51..36,0
5608,.....6.3..539....7....7..2..7...1...834...1...6...2..8.97..43..6.....98.....6...4,1.9
5609,..94.....4...12...7.2.....6......54..5.6.487.....5.6...3..6.28.2...........1.9..4,2
5610,.......58..73.........79.2.4.2.1..........5.1..3....49.7...539.....4.1..56.......,3.3
5611,.9.5..4...1..926..........7..5..8.2.18..4......3.76.......6...8..94....5.....9.7.,3.4
5612,..8..2......93....6..8..31.3...8......5.7...8.....16..7......4...6...5.9.89....76,1.8
5613,......37.....1......26.8..53.7...2...98..57.3..63...8.46.........57..9....9....52,2.4
5614,4..3....1.6...43.....82.4.7.586.....92...5.......7.1..6.....5....4..7..2....3....,2.2
5615,2...........87.9..4.5.3...2..7..4....1.68..7.......3....296...78....1.....12..4..,1.1
5616,...1.659.6.37...4..8.........62..4...4....9..81......5..9.2..7.4..6.......79..6.1,0
5617,6.........1....78.3.....19...9.38....3...4.58...1...47....2....4.15..2....568....,0
5618,.6..8.......914...1..6......54....3..7.5.6.........9.......364..3...1..8.85.7.3..,1.6
5619,....971....3..8..6...43....3.9....8.8....9.......5....4.8..39...2.6..7.5.........,1.3
5620,7...9.........2....425.....9..4..8.......8.7.8.4.7..5..5..23.4.......517.91...32.,0
5621,.4.3....11.5........27...4...8.4.1.3.....7...9.756..2......6.1.4..2.86......7...5,1.9
5622,...4..6..8...91...523........4.68.9.....2.8....9....173.891........43...........5,1.6
5623,.2.63.4...7....2..1....48.35..9...8...9...6.426.8..93..4...7.......8..1..........,2.4
5624,...9...4..8.........21..5.9..94....8..3..6..28...53......3.19....428..........187,0
5625,...4...6..86.....3.5.8..2.4...7..5..5.......9..1..6..........92....49.5..4.32...7,3.5
5626,.942.6.....78...4..........6.....15.7...4.....2......93....4..8.4..1.6...65.9....,1.8
5627,.39.......2..31.76..1..6.2.21..5.7....83.4....4..6.1.....2...5..9.........6.....3,0
5628,.....3.....5..7.9..1.2.43...7.18......2.....4.51.....2..4....1.6..3...5....4.8...,0
5629,....8..9.3..64.2...46........25...4.7...........42.8.....7.9.26.93.....7.....53..,1.8
5630,......9.6.5...24.....84.3....1.8..4.4...9.16737......8.....5.......3.6.....26...5,1.8
5631,5....3.9.......318.4...87......3..2..7.42.1..4..........8...23.19..........25....,0
5632,29......5.45...39.7....8......6........72..193...548...8..........4....2.3....67.,0
5633,...42.8.7......26.2..8.....1.46.....7.8.....1....31.....7..3..4.89..5......7....3,1.3
5634,....4..7.........2.4.5.316..24....8.3........7..9..5........7..6...38..1.58...9..,1.7
5635,8..3..2.9.6...7...1.4.2...53...7....6....8.3..5..3.4.6...8.......9.....4......1..,3.9
5636,49..5.....654....7...9.....5......9......3.....3...4.87...8..6582...5.3...9..27..,1.5
5637,..7.5.2...4..1..........1.5...28.57.6......3..5...9.............83..6..9.2.5.8..7,1.2
5638,97....4..8....1..5..6.5.3....31....8.......3.4..6...92..89.6...6....5...5..78....,1.9
5639,...9...2..2..5...6...1.65....4..36......4.753.5.7.....3.......4.....8..2.9...1.8.,1.4
5640,.....1..7..4..521..7.4.....72..1..8..698.......5..23........9.....7....2....29.54,1.1
5641,.....76.2.5..6.9..97.....3.....8....58.........95..16...2....463.....2..6..34..89,0
5642,2.6.......7..8..3....1..5..8..2.7....4.95.1....5.....7.....3.....146......9.1.4..,1.8
5643,6......4.7...1.9...8..2..7.8.....31...438......2.7....1.......4..6...5...7.9.2..3,2.3
5644,3......5..1.7....3..5....141.....2..9...1..452..4.3........6....8...9...49..5..7.,0
5645,.2..5..9..8..2.53.3........67..........96..4.....3........1..8.56.29...4..25....7,1
5646,8..6..1.43.6.....9.2..78..5...13.2..7......98.....9.1....421....9.8.......8.....2,2.1
5647,83...2.7........1..4265........85.9.......1...14.3.................61852..7.93...,0
5648,93..7.......2.....7.4.3.....1...25........9..45.9....86.....3545......1.....83.2.,0
5649,.......68.84.15....5..9.......3...8..27....5...12....3.........1..83...9......37.,0
5650,...1.....1......26..4.7..9..6..93............3.1.6.7.8..6...2.....539...4.....1.7,0
5651,......3.2..5.......4....17..2.8..4....14.7....9...1.637...3....8..21..5..1......8,1.4
5652,5....98......2..3......6.959...8....7....3.1..4.71.9....46........37.6..8.....5.2,0
5653,..........2.9...3...8.7.526...2....7..7...15.14.5....3....9...2..5..3.7....48.9..,2.2
5654,.8..42...3.2.9.......5...1.7...5..4.8......729...68...2.............9..7.6..2.1..,3.6
5655,.675...9........1...91...3.8...6..4.41..5...3.....28....2.........2......7..1362.,0
5656,.4....8............9.4.65.3......6.9.38.........74...89.23...54..7.....2..367....,2
5657,9.....8..164.7.........12......9.53.2..64.7...3...7.4..7.3......2....31.4........,1
5658,...3...98..47......98..4.53.87...........1......8.926..5.....39.4..3...6..3..65.4,1.3
5659,56.41............94872.....2..9...5.8....7.9.....81......16.7.......56.1.3..7....,1.5
5660,.3......17...9........5.4.69.12..53....8......5..4..6.......3..5.86...7..19......,0
5661,...63.........17...9.8..25.4...9..7.6.........2..........72.4.3.5.3.....2....8..1,1.5
5662,..589....7......9...62..1..8...1..6....56......7............84..9...27...2.17..56,0
5663,.......84....25....341..5..9138...5..2......7...5....2..2..9......2.6.9.8......4.,1.3
5664,14......5...3.4..9......68.31.92.4...9..1........8.2..9.........5.6.1..8....5..3.,2.6
5665,....5.26...34.1..5..6......4...25.7.9.8......32.79.4..........4..4..8.3......4.2.,0
5666,.....2....64......5.1.8..6.......1.9..3...746..91...8....21.4...2.4....51..8.3...,1.1
5667,....275..32....8...4..96.3...41..2.6.....8.....16..3.46.34..1..8................7,0
5668,2....4..7645....9...7.3..6.3.2.4....7...8.9.2.9.2.................3....6...1725.8,3.8
5669,18...2....63.9.4.8..........31.2.....94.3.........87.........6....4..23....37.19.,0
5670,..........5...8.7.37.426....6..42.8.....7.12..8......34...3.8..5..6.7...6.....5..,0
5671,..72..8......63974........39...2....3....5.4.5..47.6......4..1.72..3......9....8.,3.1
5672,.5....2.....8...3..8.1.45..41..8...9...7.....79...1.5..2.5...7.1.......4.6.2..1..,0
5673,.17..8........79.1.......6...9.7.4...4.8....23..4..75.....3....9.17......6.9.25..,0
5674,..8.5....7.5.6.8..36.9...1........8...4...16..1...72......3....679..5..1.....645.,2.4
5675,5............6......34...17....3.........2.95749...6..8....39...6..1..4...15....3,1
5676,...3.7..5.7....3..2.65...4...2..1.....86....26.1....5.......4.896..4.......26....,1.8
5677,...9...6..7.1..42.4...351.9.2.39..8.......34............95..6....3..8..2.4.......,0
5678,.8.1...6..42...35..13...7.2......97..9...6.....1.....5..7..42....4.9.....5.23....,1.6
5679,...5..26...641.........2.8.58.1.7.3..4..9.........85...32......41.8.............4,1.1
5680,.....4.3...18..5..65...9.4.2..7..........1..5.86.....9....8.29..4.276...8........,0
5681,..6.........13.8...7.6.8..32....378........9....7.46....8..9.7.1....6......8..2.4,2.2
5682,.9..3.7.......7..5..61....2.63.......5.8.2.1......987..4.......3.9....6....5.1.3.,1
5683,9...7.......5.4......36..82.1.......67.....98......531..59......87....53.....36..,1.8
5684,.....9.36965..8.....3.....7.......1..1.35......648.3..5.79....4..9.2.......5....9,0
5685,6...4...7...3....95...86.1....9.2......4..3....5..1........8.2.138....9.4.......5,0
5686,.....76..2..1..3.96.5..8..1..3..64.2..8.2..7....5........8.1...9.......5....9..47,1.9
5687,..6....2....83..4.1..2.7.6.2..3.5.......8...6.31...9...7........42....9.5.....43.,0
5688,4........6..1...35.93.......76.........7..9..53.21.67.....4.....2.6.......83...51,0
5689,..5.....6.8.6..29..1.......3......25..2....7.8....1....38.429.....91..584........,0
5690,23.5..1.....7..8.5..5.1.4....3...94....9..5.714........8...97.....3...9..1..6....,3
5691,5.....7.326.....5............85.1......47.92....2....69..73..6..1........821..4..,1.6
5692,.9....4......3....6.7...2...........2..6...5..4.8.51.9.69.....7.519.6......31....,3.6
5693,...8..5.1..7..........3.89..4..63..2..9.....672....45...41.8...5...7.........2.6.,1.9
5694,..7.41...3..58..4.46..37...9.......3......8.6......5...9..1.....5..73....286..1..,1.6
5695,6..2......3......9....56...5...2....9....3.6..8.7....529...541.3....2.....48..93.,0
5696,....362.......8...1.4...3......1...9.9.2..1...5.7..........157...84..6..739.....8,0
5697,.1243...6..8.5...1...26........4..19.8....7....4.7235.7......8....6...2.4....5...,0
5698,..4.12..8.2.3.8.........3.6.65....1..1.8....5.......8...85.4......1....99.7......,0
5699,.......2.....421.8....5..9.6....8.1.7..23..85..9..53...4..6.5....19...7..6.......,1.7
5700,.4.....1.8........91.7..8.6.6....5...3...4.617..92.......8...5.....1...3.....97..,2.8
5701,...8...6......39..8...7...2928....4.6....95.....6....8...5.....7...48.1..3..9..57,1
5702,1.96......8...5.3.....4...82...7.......1..7..3.....4.5..48.2...9....4.....27...6.,2.1
5703,....1...6.95....1.........25..9....4.1...7....7..6..892...7..517..4...9....8.6...,0
5704,24.3.6...3..7.....7...5..6....2...8...71.5.93......5..........6.6..1...8952..4...,1.7
5705,..54....8.....8.3....7..5.9.3.9..1.5.6....8.35.7.1........3126..........32.6.....,1.6
5706,.36....49..........4.....6....4.1827.....79.11..98.....29...7...7.1.83.2...7.....,0
5707,......6...1...2....9..4..1.83.9....27...5.......4..75..8..7...9...2.95.3.....1...,0
5708,..813......9....48.........4.1.8.5..6.3.2.8.....41..2...28...5.....76.....6..938.,0
5709,4.7.......8.71..6...189...7.6.....81.5...........6..39......8.5..893.4......4...6,0
5710,..82.7......3..51..4...8....318....2.54.....9............192...4.....6..1....3.27,0
5711,..2......4..3......3..518.....1..3..923..75..65...4....4...673.......9.....813...,2
5712,.1.43.5.......8....95.1....7....3.69......2..5...2..1........4883...6...1.2....7.,4.8
5713,..4.7.9.6..5..3........2.58....3...92861.....7....8.4.4.2....7..6..4.........5...,0
5714,......8....87....94....92...5...6..3..63....19..81.....349....2.8....74.5...2....,4.1
5715,5.16........1.7...7......48..8.5..1....7.....6.9..3..2..354..2.2...........96...3,0
5716,...4.9........3.5674...1.....294...735.2.7.....6.....92.3.6.....8.....7.....1....,0
5717,...8.2.6..........6.9.7......47....3.1....4.93..6...1..5.3...7......4....2....5.4,3.1
5718,.4...........26..9.8...9754...3..9..9.......38.1....6.47.8..6.......5.4...2.7....,1.4
5719,..4..........9...77....2..6..53....1..2.1.56.3...67...5.94.3....6....3.4.......8.,1.8
5720,..9...475....54.........83.76.4......2.576..1.8.......6.2.......5....12.4.......6,0
5721,...2.4.......5....9...8.2.7.....34.......9...42....9.8.61....4...4..18....3.78..9,1.2
5722,..192....3....5..2......69..19748.3......1.....6....5.....1......43.......5..9721,2.9
5723,5..13.....9..5.3.78...6.....687...4.3.5....8......4..3.1.....78...9....56.......9,1.3
5724,..25....4.9.8..2.6..4..3.1....4.8..55........7..95.3.....2..1...6...7.583........,0
5725,..95......659.....78...4.......7.6..........9..423.1..43.7....2..6....3.5.2.1...8,4.3
5726,....9...1.........5621.....8....53.7....2..4...7..8.2.1...6.4......37....9....56.,2.1
5727,..8..19..15..7.3...6.............6.174.......9...18.7.57.4........9...62....5....,2.9
5728,....2..3...17.8...6...158.9..735..1.......6...1..9..........3...4..6...5.9...24.8,2.5
5729,6.8....7..5......3....1.6.4.857.6.4..9.14...5.....8..61..8.............9.62..3...,1.4
5730,....7.3..4.......9...69.157...4..5.16.2..3.........43..8..........85.9..9.42...8.,0
5731,492.87.5......6..2...4...1.8...6.2.3.........7.9......9...13.8...8.....5.7..94...,1.7
5732,..5.7.......8.3.7..2...5..9...4..69.2..1.8...6...5.41...6..1.3.....3....4.3...7..,0
5733,.....7..8...95.......34.7.9.8..632.46.7......4..2..9.7.....4.5.5..1....2..9......,1
5734,.3.57....7.8..92..4...823.......5..7.6..9...1..16......2...7..5....4..8.6........,2
5735,......829....1.45....7...6...1.7......26..3.49.....58.71...5....69........3....48,0
5736,...9..7...5...8..3.......6...634...5...1.9...2..7...96..2....38.3........85..1.2.,2.5
5737,.......1..7.2.8......349.6.3.8......15.....9....5..4.32....5.31.9......45..6..2..,1.5
5738,.2.61....8....3......47...99.68....7..1....98.........1.2....7.7..15...3..9.....5,0
5739,..89.........3..987..5.....54..7.21...12..3.9...35..87....6.1....4.......67.92...,0
5740,.58..629.1......8...2...1..6..2........6.9.......57....8.9...2452.....1....3..9.7,0
5741,24....13.5.....6.2.....3.7..7.....8..1..49.2.4.....7....92.6......5.1.....3.....5,1.7
5742,174....3835...............1...2..3....6197...7..36.8......79.6..1.4...........542,0
5743,6..879.1....5...231.......9.7...6..1..8...9.......2......2.....8.97..46...39.....,0
5744,...43.21..5..9...3..1....6....1.793...9...1...4.82...........4.3..982....12.6....,1.4
5745,..4....8.......7.3..57.3......5..3....3.24..1719..........568..24..1..6........4.,0
5746,21...7.8.6...2...7...9...1..4.68...2.73...1.........9...4...73.798..........6....,0
5747,.5....4.27..5........39...1..6.81..7.....5.9...8...6...3...8......2.....892.46...,0
5748,.1.....2..8......4..57..1.......16....4.36.5.7.3..9.4..4..65..3.361....5..9......,0
5749,41........9.....48...3...2..7.863..4...9...1...6.7.2...8...27......9..6...7.5....,0
5750,...1...92..6...........8.437.8.5.....5...9....9..7...68...14.5....2......7.8..3..,3.8
5751,......8.....86..2..3..2..6....7....2....4..5..62.5.....97..5.4...34.7..9.28.9...3,0
5752,.532.....4....8.6...7..1.2....8.6.17.4.3.76..........9..2...8..8......5....7.4...,2.9
5753,..481...6...2...755..36..9...81....9...4..2..4.7..8.1...2......976.............31,0
5754,.48..7.92.....34..95..........38..71.3..9...8..6...9...8.23...4.....9.2.1.34.....,2.3
5755,..2...7...81..3........5.1...7.4...1.9......6....2.53.4...6..5..7.....9...8....23,3.1
5756,.7..4..2.....2...8.94.6..318...57............1.......4.1.3..........5..953...96..,2.5
5757,...5.......9.1....6...835.1......8452..3..1.959...1.36.73.........832........59..,0
5758,...7....5....41.63.2.6......5..9...681.......3..2.5.7.96.8...1.....1..3.......4..,3.8
5759,..1.9......81..9.53..2.8....7.....294......6....63..............94..16.......531.,2.5
5760,...8..6........7....3....84...7.....462...1.78..6..5...9....2...1.42...35...6....,0
5761,5....8......97..........1.......53.4....2.719.1..8....1....2..5.6.3.197.3.5...4..,0
5762,....8......5.6...294....6.........7......73.5..2.35.9....6..78.29.....5..6.1.8...,0
5763,...7.2..1...5.3....9.8...5.6.7..58.3.1..............6.3...7...91.6..82..72......8,0
5764,.6..3.8...27.9........51...2.46..5.951..............36...3.4.8....17..........7.2,0
5765,.57...1.......1....4..62.....6.3.7.....9.......48.53..63..5...8...2....95.8......,0
5766,.4..1..385.9.3.....8..2..1.96.....24......1..3.5..9.....269.....38....7......2...,0
5767,..3...7.5......913.......8.....4685.7...8...2..9....3.6...97.2.5..41..6.8..6.....,1.9
5768,..14.7..6..9...3..3.8.2..1.......5...5.2.1..88..5.6.2....79......5...8471........,2.3
5769,.3......1.5..........68..7....5.......8..9..4...23..6.7.3..2..8.6..5.9....29.....,3.4
5770,5..8.4.6...1....7......582....26.....4.......8.3..9....7.9....42....8...9......13,2.1
5771,.17...6.....9.6..3.....8..9....43..68.......7.39.1.....93......5.....4....679.3.2,1.8
5772,..72.....5...83.....8......1..92.....8....1.5.9...5.4.7..4..6......6.9....1..75.8,0
5773,.....8....312...6.7...5.1....9.76..85.....6.......3.......9...4.8.....9..278....5,1.4
5774,..8..6.......9.....96..37....98.74..8..3...211.3..........6...3.2.....9....4..1.8,2.5
5775,...7.2..81...58.3...........9...76..4..8.6.21.6.....5..8.2...6.7..6.1.........574,0
5776,8...2.......6..5..5...97.....3.....6.4......325.7.....1...5.62....2...7..6.3.8...,1.8
5777,.....1..8.2....3...9.5...76..86.35..7..9..8.44..................3...5......76.4.2,2.1
5778,7..8...6.35..17...81.....2......4...29..7........5..17...4....9...9..5.8....23...,0
5779,....4....36....24.45.1...7.7...9..5..4..6..3...9.........5.....1..783.....5.1438.,3.7
5780,......3.87...8..9..9..31...5.........84.192.5..2..7.1...7...82..5....9.4....4.1..,0
5781,....4.....6...37...8....5.21..9...5...3...1.79....2.3.....54.......8......96.7..4,0
5782,.8......3....5..2..4....8..5....7....3..4...6719..2.5.8..4...35.7......1..39.....,0
5783,....52...4..6.......6..18.4125.6....6......2...3...4.97....8...........3..9...5..,0
5784,.7.2....33....1.......459....9.3..67.28...........6.9..1.....32...4.8...2...5....,1
5785,...7..5..3...2.14......8..3.....72..4.2.......69.1.......58..1..16.....9.7.9..6..,2.4
5786,...2..14..7..8.6......6...9543..6.2............29....538...2.....964..3..6.5..2..,1.4
5787,168...5.........2..9...4..67...5....3..4...61....3...58...763....6.98.....1......,3
5788,...6.3.9..5.7....42.......83...197...2.5.....4...6.1.....3..452.......3..4..8...7,0
5789,.......2.9.478...........6...3.2....79..1...2....63..56...32..81........25...8..9,1.7
